Account UUID,Sf Net Desk Change,Looker Net Desk Change,Sf Looker Difference,Sf Looker Absolute Difference,contract_event_type,step_found,membership_agreement_uuid
de497cc0-26d5-0136-5604-0242ac11510c,0.0,22.0,-22.0,22.0,Contract Signed,OpportunityFoundById,368cb4b2-b758-4c69-8dc3-34cdeec20465
de497cc0-26d5-0136-5604-0242ac11510c,0.0,22.0,-22.0,22.0,Contract Sent,NoReusableOpportunityFound,368cb4b2-b758-4c69-8dc3-34cdeec20465
60544ddf-d7d3-4d7a-b88d-76aca8c02108,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
d100ad70-8170-0136-631d-0242ac114a0f,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,99570fc5-92fa-4646-bb2f-c2b403278eb1
d100ad70-8170-0136-631d-0242ac114a0f,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,99570fc5-92fa-4646-bb2f-c2b403278eb1
cde84ddd-82f6-46c3-84fd-62f2feac56e5,0.0,13.0,-13.0,13.0,Contract Discarded,OpportunityFoundById,62a85c72-276b-4ca6-acaa-49bd3b000cf8
cde84ddd-82f6-46c3-84fd-62f2feac56e5,0.0,13.0,-13.0,13.0,Contract Signed,OpportunityFoundById,66b4e34a-f77c-472b-b365-5767802e8ea1
cde84ddd-82f6-46c3-84fd-62f2feac56e5,0.0,13.0,-13.0,13.0,Contract Signed,OpportunityFoundById,66b4e34a-f77c-472b-b365-5767802e8ea1
cbca2540-35ea-0136-3b31-0242ac115607,0.0,1.0,-1.0,1.0,Contract Voided,OpportunityFoundById,ffd15bfe-971d-41a5-bfa0-b6f0ec3355ae
cbca2540-35ea-0136-3b31-0242ac115607,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,ffd15bfe-971d-41a5-bfa0-b6f0ec3355ae
cbca2540-35ea-0136-3b31-0242ac115607,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,ffd15bfe-971d-41a5-bfa0-b6f0ec3355ae
cbca2540-35ea-0136-3b31-0242ac115607,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,ffd15bfe-971d-41a5-bfa0-b6f0ec3355ae
cbca2540-35ea-0136-3b31-0242ac115607,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,ffd15bfe-971d-41a5-bfa0-b6f0ec3355ae
be649545-b422-4a8f-8b84-324d030c6b52,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
df5a3a00-8c48-0136-40e6-0242ac11210a,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,d47e7824-5b0c-45ec-80d2-9ca2d525eccc
df5a3a00-8c48-0136-40e6-0242ac11210a,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,0922ce2f-63d8-4ed4-9900-e483858eaf22
df5a3a00-8c48-0136-40e6-0242ac11210a,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,0922ce2f-63d8-4ed4-9900-e483858eaf22
df5a3a00-8c48-0136-40e6-0242ac11210a,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,d47e7824-5b0c-45ec-80d2-9ca2d525eccc
09d71332-8f0b-4e10-86db-169b89662759,0.0,3.0,-3.0,3.0,Contract Signed,OpportunityFoundById,f8f8881f-9080-4313-96e6-840caaae5df3
09d71332-8f0b-4e10-86db-169b89662759,0.0,3.0,-3.0,3.0,Contract Sent,OpportunityFoundById,f8f8881f-9080-4313-96e6-840caaae5df3
09d71332-8f0b-4e10-86db-169b89662759,0.0,3.0,-3.0,3.0,Contract Sent,OpportunityFoundById,f8f8881f-9080-4313-96e6-840caaae5df3
09d71332-8f0b-4e10-86db-169b89662759,0.0,3.0,-3.0,3.0,Contract Sent,OpportunityFoundById,f8f8881f-9080-4313-96e6-840caaae5df3
09d71332-8f0b-4e10-86db-169b89662759,0.0,3.0,-3.0,3.0,Contract Voided,OpportunityFoundById,f8f8881f-9080-4313-96e6-840caaae5df3
09d71332-8f0b-4e10-86db-169b89662759,0.0,3.0,-3.0,3.0,Contract Discarded,OpportunityFoundById,1baec5e2-6d1b-4009-b877-3f653d41eb26
09d71332-8f0b-4e10-86db-169b89662759,0.0,3.0,-3.0,3.0,Contract Sent,OpportunityFoundById,1baec5e2-6d1b-4009-b877-3f653d41eb26
28c49fb0-88ac-0136-ffff-0242ac115706,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,db49f9c7-4ab5-40fc-af09-dfc5e861fd9d
28c49fb0-88ac-0136-ffff-0242ac115706,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,db49f9c7-4ab5-40fc-af09-dfc5e861fd9d
b8fd7be0-82b1-0136-e98d-0242ac115706,0.0,1.0,-1.0,1.0,Contract Discarded,OpportunityFoundById,448bdac9-7666-4060-99e5-5daaa9be6539
b8fd7be0-82b1-0136-e98d-0242ac115706,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,d3085f1c-fc47-4efc-a886-3e27cebbd9a3
b8fd7be0-82b1-0136-e98d-0242ac115706,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,448bdac9-7666-4060-99e5-5daaa9be6539
b8fd7be0-82b1-0136-e98d-0242ac115706,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,d3085f1c-fc47-4efc-a886-3e27cebbd9a3
b8fd7be0-82b1-0136-e98d-0242ac115706,0.0,1.0,-1.0,1.0,Contract Voided,OpportunityFoundById,448bdac9-7666-4060-99e5-5daaa9be6539
6a9d9570-8742-0136-914f-0242ac11720c,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,b9d25384-1fb3-4a0b-8fb4-b3d46b4ba37a
6a9d9570-8742-0136-914f-0242ac11720c,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,b9d25384-1fb3-4a0b-8fb4-b3d46b4ba37a
62494c30-88b3-0136-0ca7-0242ac111c0f,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,c5b0f51a-52e9-4b38-98de-cfe653f77e16
62494c30-88b3-0136-0ca7-0242ac111c0f,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,c5b0f51a-52e9-4b38-98de-cfe653f77e16
5458e318-5c17-4b0d-94bc-b18d418b1388,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,a913f8a9-735b-4b12-a3ac-23ecbc239181
5458e318-5c17-4b0d-94bc-b18d418b1388,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,a913f8a9-735b-4b12-a3ac-23ecbc239181
5458e318-5c17-4b0d-94bc-b18d418b1388,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,4c361ce6-7c98-42f2-92c2-462972a36c1c
5458e318-5c17-4b0d-94bc-b18d418b1388,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,4c361ce6-7c98-42f2-92c2-462972a36c1c
68e0eb80-f160-0135-2cfe-0242ac11560d,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
489b8710-878b-0136-91da-0242ac11720c,0.0,545.0,-545.0,545.0,Contract Signed,OpportunityFoundById,16644af6-a40c-4633-aeaa-a8b3e0ac85f3
489b8710-878b-0136-91da-0242ac11720c,0.0,545.0,-545.0,545.0,Contract Signed,OpportunityFoundById,d0906e8d-1b42-458d-8e80-aa2ccc23cfd3
489b8710-878b-0136-91da-0242ac11720c,0.0,545.0,-545.0,545.0,Contract Signed,OpportunityFoundById,d0906e8d-1b42-458d-8e80-aa2ccc23cfd3
489b8710-878b-0136-91da-0242ac11720c,0.0,545.0,-545.0,545.0,Contract Signed,OpportunityFoundById,16644af6-a40c-4633-aeaa-a8b3e0ac85f3
d5ccbf7d-709f-431a-8954-7ab6798cfe4b,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,97ee4f81-9b04-431c-a1e6-1c08cd385ee2
d5ccbf7d-709f-431a-8954-7ab6798cfe4b,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,97ee4f81-9b04-431c-a1e6-1c08cd385ee2
d3e7de30-b7e3-49bd-b098-86d1f0b8b9d8,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
1f095320-8dcf-0136-0823-0242ac115706,0.0,6.0,-6.0,6.0,Contract Discarded,OpportunityFoundById,6e467040-01f0-416d-9fa6-b5706648caf3
1f095320-8dcf-0136-0823-0242ac115706,0.0,6.0,-6.0,6.0,Contract Sent,OpportunityFoundById,6e467040-01f0-416d-9fa6-b5706648caf3
1f095320-8dcf-0136-0823-0242ac115706,0.0,6.0,-6.0,6.0,Contract Sent,MostRecentOpenOpportunity,e2fb57e6-afda-44f3-8fb6-2a5b01c64a89
1f095320-8dcf-0136-0823-0242ac115706,0.0,6.0,-6.0,6.0,Contract Signed,OpportunityFoundById,e2fb57e6-afda-44f3-8fb6-2a5b01c64a89
4ac19660-c328-4fe0-892e-ccc508c06647,0.0,17.0,-17.0,17.0,Contract Sent,OpportunityFoundById,1e27485c-4e9c-4301-9161-b75cc8df64c6
4ac19660-c328-4fe0-892e-ccc508c06647,0.0,17.0,-17.0,17.0,Contract Signed,OpportunityFoundById,d2b231d9-10bf-45ce-9e5b-f7c6cd5a76da
4ac19660-c328-4fe0-892e-ccc508c06647,0.0,17.0,-17.0,17.0,Contract Sent,OpportunityFoundById,d2b231d9-10bf-45ce-9e5b-f7c6cd5a76da
4ac19660-c328-4fe0-892e-ccc508c06647,0.0,17.0,-17.0,17.0,Contract Discarded,OpportunityFoundById,1e27485c-4e9c-4301-9161-b75cc8df64c6
5a3948c0-8c20-0136-0384-0242ac115706,0.0,7.0,-7.0,7.0,Contract Signed,OpportunityFoundById,22fcfb55-88c2-4698-85bd-302719606b8c
5a3948c0-8c20-0136-0384-0242ac115706,0.0,7.0,-7.0,7.0,Contract Signed,OpportunityFoundById,22fcfb55-88c2-4698-85bd-302719606b8c
193ad62f-1e59-4666-9e01-39d6e0ef4e0f,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
080e8aa5-c2d0-4414-a7ac-91c56807eb72,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
cbbae5b5-1df1-4752-95f5-41e61e87a158,0.0,10.0,-10.0,10.0,Contract Signed,OpportunityFoundById,683acede-ce29-4212-8e0f-5cf3022eab90
cbbae5b5-1df1-4752-95f5-41e61e87a158,0.0,10.0,-10.0,10.0,Contract Signed,OpportunityFoundById,683acede-ce29-4212-8e0f-5cf3022eab90
ecfd7d2d-73d4-4433-b0b6-83ec48ffc20e,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,034cdcb2-6dce-4d3f-a9e6-38857151af2f
ecfd7d2d-73d4-4433-b0b6-83ec48ffc20e,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,034cdcb2-6dce-4d3f-a9e6-38857151af2f
96109c10-87b2-0136-0b08-0242ac111c0f,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,dbf53b61-be5d-4607-8994-bba101d55e1f
96109c10-87b2-0136-0b08-0242ac111c0f,0.0,1.0,-1.0,1.0,Contract Discarded,OpportunityFoundById,b76aa3b0-efca-4235-9ea7-4e4e5e630721
96109c10-87b2-0136-0b08-0242ac111c0f,0.0,1.0,-1.0,1.0,Contract Sent,MostRecentOpenOpportunity,dbf53b61-be5d-4607-8994-bba101d55e1f
96109c10-87b2-0136-0b08-0242ac111c0f,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,b76aa3b0-efca-4235-9ea7-4e4e5e630721
0db16a0a-f6b7-4534-8dd0-d748ecb68611,0.0,1.0,-1.0,1.0,Contract Discarded,OpportunityFoundById,64bab731-8f4c-4db0-ba9c-acd90ed2ca03
0db16a0a-f6b7-4534-8dd0-d748ecb68611,0.0,1.0,-1.0,1.0,Contract Sent,MostRecentOpenOpportunity,92e3d229-a070-4b15-a42f-ae85b5fde6cc
0db16a0a-f6b7-4534-8dd0-d748ecb68611,0.0,1.0,-1.0,1.0,Contract Sent,MostRecentOpenOpportunity,64bab731-8f4c-4db0-ba9c-acd90ed2ca03
0db16a0a-f6b7-4534-8dd0-d748ecb68611,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,92e3d229-a070-4b15-a42f-ae85b5fde6cc
0db16a0a-f6b7-4534-8dd0-d748ecb68611,0.0,1.0,-1.0,1.0,Contract Voided,OpportunityFoundById,64bab731-8f4c-4db0-ba9c-acd90ed2ca03
0db16a0a-f6b7-4534-8dd0-d748ecb68611,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,64bab731-8f4c-4db0-ba9c-acd90ed2ca03
0db16a0a-f6b7-4534-8dd0-d748ecb68611,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,64bab731-8f4c-4db0-ba9c-acd90ed2ca03
ebfc8650-887f-0136-ffc2-0242ac115706,0.0,5.0,-5.0,5.0,Contract Sent,OpportunityFoundById,1f54874c-fdf8-4d09-99a5-097b9073781f
ebfc8650-887f-0136-ffc2-0242ac115706,0.0,5.0,-5.0,5.0,Contract Discarded,OpportunityFoundById,966d814c-af4f-40ca-b2a8-275f8a066a59
ebfc8650-887f-0136-ffc2-0242ac115706,0.0,5.0,-5.0,5.0,Contract Signed,OpportunityFoundById,1f54874c-fdf8-4d09-99a5-097b9073781f
ebfc8650-887f-0136-ffc2-0242ac115706,0.0,5.0,-5.0,5.0,Contract Sent,OpportunityFoundById,966d814c-af4f-40ca-b2a8-275f8a066a59
44d54230-84ad-0136-a535-0242ac116712,0.0,8.0,-8.0,8.0,Contract Sent,OpportunityFoundById,9c39ccb7-c017-4a57-9074-99a40692c2a6
44d54230-84ad-0136-a535-0242ac116712,0.0,8.0,-8.0,8.0,Contract Sent,OpportunityFoundById,687fcb65-769e-4fe6-a59c-578f0f2496f1
44d54230-84ad-0136-a535-0242ac116712,0.0,8.0,-8.0,8.0,Contract Discarded,OpportunityFoundById,9c39ccb7-c017-4a57-9074-99a40692c2a6
44d54230-84ad-0136-a535-0242ac116712,0.0,8.0,-8.0,8.0,Contract Signed,OpportunityFoundById,687fcb65-769e-4fe6-a59c-578f0f2496f1
ae12a55f-a6f5-4f2b-ac92-fb5641fc0236,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
9c5b9888-7f50-4197-83fb-88c433dd990d,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
f5c923b3-427f-41c3-8d50-49ab371659d4,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,0b48c9b4-be9a-489c-8555-53fffbf90a99
f5c923b3-427f-41c3-8d50-49ab371659d4,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,0b48c9b4-be9a-489c-8555-53fffbf90a99
6ea14870-8284-0136-a24a-0242ac116712,0.0,11.0,-11.0,11.0,Contract Signed,OpportunityFoundById,f897d209-545d-40b7-9b25-067d0e4a8f21
6ea14870-8284-0136-a24a-0242ac116712,0.0,11.0,-11.0,11.0,Contract Signed,OpportunityFoundById,f897d209-545d-40b7-9b25-067d0e4a8f21
f5944a6d-f478-4bf1-8cd5-622aed561cdb,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
4764b2c4-d80e-4c94-89c8-95c0bc98680d,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
f475cb30-f558-0135-272b-0242ac116708,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,0ffc054d-9a06-45b9-8024-fc81fad5b7da
f475cb30-f558-0135-272b-0242ac116708,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,0ffc054d-9a06-45b9-8024-fc81fad5b7da
f81ed4e0-8921-0136-1e98-0242ac114a0f,0.0,4.0,-4.0,4.0,Contract Signed,OpportunityFoundById,24849fcc-1715-4d3c-8027-ca9be363be53
f81ed4e0-8921-0136-1e98-0242ac114a0f,0.0,4.0,-4.0,4.0,Contract Signed,OpportunityFoundById,0e8a5c64-4ea1-42b6-bab9-49af77e7fdd7
f81ed4e0-8921-0136-1e98-0242ac114a0f,0.0,4.0,-4.0,4.0,Contract Sent,MostRecentOpenOpportunity,0e8a5c64-4ea1-42b6-bab9-49af77e7fdd7
f81ed4e0-8921-0136-1e98-0242ac114a0f,0.0,4.0,-4.0,4.0,Contract Canceled,OpportunityFoundByMembershipAgreement,24849fcc-1715-4d3c-8027-ca9be363be53
f81ed4e0-8921-0136-1e98-0242ac114a0f,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,24849fcc-1715-4d3c-8027-ca9be363be53
93bed4d9-02b4-4745-ab74-3bb06af3e0c0,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
db8b53a0-8908-0136-0078-0242ac115706,0.0,2.0,-2.0,2.0,Contract Voided,OpportunityFoundById,576db0b1-1d97-4c63-8b6b-fb013ac6c18e
db8b53a0-8908-0136-0078-0242ac115706,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,576db0b1-1d97-4c63-8b6b-fb013ac6c18e
db8b53a0-8908-0136-0078-0242ac115706,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,576db0b1-1d97-4c63-8b6b-fb013ac6c18e
db8b53a0-8908-0136-0078-0242ac115706,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,576db0b1-1d97-4c63-8b6b-fb013ac6c18e
db8b53a0-8908-0136-0078-0242ac115706,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,576db0b1-1d97-4c63-8b6b-fb013ac6c18e
5562bb50-89cf-0136-1fc5-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,ae7315f6-c1de-4eb5-8aea-b7f8b970dfcc
5562bb50-89cf-0136-1fc5-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,ae7315f6-c1de-4eb5-8aea-b7f8b970dfcc
4ca4a8d4-c343-436e-9669-2bf151fe1757,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
4ca4a8d4-c343-436e-9669-2bf151fe1757,0.0,1.0,-1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
d72ab390-7631-0136-9738-0242ac114a0c,0.0,1.0,-1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
d72ab390-7631-0136-9738-0242ac114a0c,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
1eb77730-4ce8-47b4-a6c2-0dae294646d9,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
960394f0-8c67-0136-415c-0242ac11210a,0.0,3.0,-3.0,3.0,Contract Sent,OpportunityFoundById,b7f67b17-7347-4f98-a1cb-afb9e6c81da6
960394f0-8c67-0136-415c-0242ac11210a,0.0,3.0,-3.0,3.0,Contract Signed,OpportunityFoundById,b7f67b17-7347-4f98-a1cb-afb9e6c81da6
1e8c7f51-31bd-4273-85ef-c1fd3343c001,0.0,1.0,-1.0,1.0,Contract Voided,OpportunityFoundById,96091f01-0f61-4618-883a-227398c33f69
1e8c7f51-31bd-4273-85ef-c1fd3343c001,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,96091f01-0f61-4618-883a-227398c33f69
1e8c7f51-31bd-4273-85ef-c1fd3343c001,0.0,1.0,-1.0,1.0,Contract Voided,OpportunityFoundById,96091f01-0f61-4618-883a-227398c33f69
1e8c7f51-31bd-4273-85ef-c1fd3343c001,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,96091f01-0f61-4618-883a-227398c33f69
1e8c7f51-31bd-4273-85ef-c1fd3343c001,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,96091f01-0f61-4618-883a-227398c33f69
1e8c7f51-31bd-4273-85ef-c1fd3343c001,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,96091f01-0f61-4618-883a-227398c33f69
1e8c7f51-31bd-4273-85ef-c1fd3343c001,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,96091f01-0f61-4618-883a-227398c33f69
1e8c7f51-31bd-4273-85ef-c1fd3343c001,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,96091f01-0f61-4618-883a-227398c33f69
eec79316-0b6d-48be-8b10-be83813ff0f0,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,3a3ef4e1-ecca-4c50-aa35-884bc47234ff
eec79316-0b6d-48be-8b10-be83813ff0f0,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,3a3ef4e1-ecca-4c50-aa35-884bc47234ff
125936b0-885e-0136-1d55-0242ac114a0f,0.0,23.0,-23.0,23.0,Contract Sent,OpportunityFoundById,2317ed04-1dfe-462b-bd86-5d42055c4f84
125936b0-885e-0136-1d55-0242ac114a0f,0.0,23.0,-23.0,23.0,Contract Signed,OpportunityFoundById,2317ed04-1dfe-462b-bd86-5d42055c4f84
125936b0-885e-0136-1d55-0242ac114a0f,0.0,23.0,-23.0,23.0,Contract Sent,OpportunityFoundById,17ec7ea7-9a81-4fe9-bd64-dfee4ccf2b88
125936b0-885e-0136-1d55-0242ac114a0f,0.0,23.0,-23.0,23.0,Contract Sent,OpportunityFoundById,2317ed04-1dfe-462b-bd86-5d42055c4f84
125936b0-885e-0136-1d55-0242ac114a0f,0.0,23.0,-23.0,23.0,Contract Discarded,OpportunityFoundById,17ec7ea7-9a81-4fe9-bd64-dfee4ccf2b88
125936b0-885e-0136-1d55-0242ac114a0f,0.0,23.0,-23.0,23.0,Contract Sent,OpportunityFoundById,2317ed04-1dfe-462b-bd86-5d42055c4f84
125936b0-885e-0136-1d55-0242ac114a0f,0.0,23.0,-23.0,23.0,Contract Voided,OpportunityFoundById,2317ed04-1dfe-462b-bd86-5d42055c4f84
159c3220-4423-0133-dcaf-663504dedca8,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,3fd14d2c-12cb-4e3b-a83e-b5f20b82d061
159c3220-4423-0133-dcaf-663504dedca8,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,3fd14d2c-12cb-4e3b-a83e-b5f20b82d061
159c3220-4423-0133-dcaf-663504dedca8,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,3fd14d2c-12cb-4e3b-a83e-b5f20b82d061
159c3220-4423-0133-dcaf-663504dedca8,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,3fd14d2c-12cb-4e3b-a83e-b5f20b82d061
159c3220-4423-0133-dcaf-663504dedca8,0.0,2.0,-2.0,2.0,Contract Voided,OpportunityFoundById,3fd14d2c-12cb-4e3b-a83e-b5f20b82d061
7d8cab3d-1844-4346-b1d2-c5a7e44de5cb,0.0,1.0,-1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
7d8cab3d-1844-4346-b1d2-c5a7e44de5cb,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
a45d7cf0-8a1a-0136-3f5c-0242ac11210a,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,bdd83f93-15eb-41d4-beea-b019c218b491
a45d7cf0-8a1a-0136-3f5c-0242ac11210a,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,bdd83f93-15eb-41d4-beea-b019c218b491
c5c5e870-b134-46fc-a4dd-5af626168f4d,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,bb3694e7-9e09-4cc1-9793-d217aad90caa
c5c5e870-b134-46fc-a4dd-5af626168f4d,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,bb3694e7-9e09-4cc1-9793-d217aad90caa
f4a27d00-8d0c-0136-066e-0242ac115706,0.0,7.0,-7.0,7.0,Contract Sent,OpportunityFoundById,45af1c93-11d6-422a-ba67-009b8ed200b1
f4a27d00-8d0c-0136-066e-0242ac115706,0.0,7.0,-7.0,7.0,Contract Signed,OpportunityFoundById,45af1c93-11d6-422a-ba67-009b8ed200b1
4d896890-8ccd-0136-7ca4-0242ac11670d,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,1b43be47-8466-4ed7-a94f-5dc3a4b7eeb4
4d896890-8ccd-0136-7ca4-0242ac11670d,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,71f9eb29-9c4c-4fb7-83b9-b6619e683ee6
4d896890-8ccd-0136-7ca4-0242ac11670d,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,71f9eb29-9c4c-4fb7-83b9-b6619e683ee6
4d896890-8ccd-0136-7ca4-0242ac11670d,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,1b43be47-8466-4ed7-a94f-5dc3a4b7eeb4
1b8daa90-5817-0136-3e36-0242ac114a0a,0.0,1.0,-1.0,1.0,Contract Sent,MostRecentOpenOpportunity,31137b82-2d34-41b6-b339-1bf7a2841eeb
1b8daa90-5817-0136-3e36-0242ac114a0a,0.0,1.0,-1.0,1.0,Contract Signed,NoReusableOpportunityFound,ceb77b94-442f-45f9-8dc2-667febd34ba7
1b8daa90-5817-0136-3e36-0242ac114a0a,0.0,1.0,-1.0,1.0,Contract Signed,NoReusableOpportunityFound,ceb77b94-442f-45f9-8dc2-667febd34ba7
1b8daa90-5817-0136-3e36-0242ac114a0a,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundByMembershipAgreement,ceb77b94-442f-45f9-8dc2-667febd34ba7
1b8daa90-5817-0136-3e36-0242ac114a0a,0.0,1.0,-1.0,1.0,Contract Discarded,OpportunityFoundById,6e1547c3-26bd-4b30-8e47-6e29dd38e0fa
b6d461ea-133d-4cd5-9b66-94eab9301c30,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
43c36113-dbf9-46c7-a2e2-6502ac238004,0.0,1.0,-1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
43c36113-dbf9-46c7-a2e2-6502ac238004,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
b6a1d1b0-72f7-0136-81c1-0242ac115706,0.0,1.0,-1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
b6a1d1b0-72f7-0136-81c1-0242ac115706,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
a2c6982e-9298-473b-99a9-b65cd3dd0377,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
62e579e0-8dd5-0136-9cc2-0242ac11720c,0.0,4.0,-4.0,4.0,Contract Voided,OpportunityFoundById,8ee2c09e-3267-4a31-932c-6760430eb92e
62e579e0-8dd5-0136-9cc2-0242ac11720c,0.0,4.0,-4.0,4.0,Contract Signed,OpportunityFoundById,8ee2c09e-3267-4a31-932c-6760430eb92e
62e579e0-8dd5-0136-9cc2-0242ac11720c,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,8ee2c09e-3267-4a31-932c-6760430eb92e
62e579e0-8dd5-0136-9cc2-0242ac11720c,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,8ee2c09e-3267-4a31-932c-6760430eb92e
62e579e0-8dd5-0136-9cc2-0242ac11720c,0.0,4.0,-4.0,4.0,Contract Sent,NoReusableOpportunityFound,f9b7fc24-4b4e-4479-a44a-68f322c1155d
62e579e0-8dd5-0136-9cc2-0242ac11720c,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,8ee2c09e-3267-4a31-932c-6760430eb92e
